Date,Open,High,Low,Close,Volume
2021-11-08,116.564,117.315,116.144,117.091,5983046.2636436
2021-11-05,114.163,116.369,114.163,116.222,7222355.6609862
2021-11-04,115.784,115.968,112.729,113.626,7667216.1208632
2021-11-03,118.682,119.667,118.155,119.531,5766210.2321962
2021-11-02,118.75,119.57,117.443,118.642,4801558.1002331
2021-11-01,117.569,118.76,116.437,118.73,6281115.2420232
2021-10-29,117.93,118.77,117.443,117.618,6293100.8340646
2021-10-28,117.687,118.76,117.169,118.311,6916597.5415723
2021-10-27,119.813,120.243,117.531,117.687,7416947.0811977
2021-10-26,119.892,120.624,119.18,119.531,9062804.4406463
2021-10-25,119.901,120.966,119.355,120.009,6779429.7824356
2021-10-22,120.39,122.459,119.033,120.243,12318828.798221
2021-10-21,125.523,125.728,120.438,120.653,33467819.410545
2021-10-20,133.204,133.701,132.296,133.408,6582896.6081917
2021-10-19,132.638,134.395,132.121,133.486,4615546.2612956
2021-10-18,135.39,136.278,133.282,133.819,6545457.131231
2021-10-15,134.814,136.19,134.247,135.966,3427748.1657836
2021-10-14,132.598,135.312,132.569,134.814,4485527.6408845
2021-10-13,132.121,132.96,131.31,132.345,3063963.8779751
2021-10-12,133.711,133.799,131.905,132.071,3348809.4601596
2021-10-11,134.911,135.468,133.887,133.916,2970953.3474809
2021-10-08,133.32,135.058,132.608,134.658,3968590.7058615
2021-10-07,134.189,134.824,133.076,133.32,4066999.2100988
2021-10-06,133.955,134.794,132.462,133.857,5667324.2306612
2021-10-05,136.092,136.336,134.101,134.589,7420367.4373775
2021-10-04,134.199,137.273,133.848,135.496,7818664.7380216
2021-10-01,132.56,135.36,131.974,134.755,7024086.6918446
2021-09-30,131.633,132.169,130.217,130.628,6194868.5734651
2021-09-29,129.495,131.564,128.284,130.862,4014278.7949392
2021-09-28,130.852,131.339,129.007,129.251,4589006.2237249
2021-09-27,129.709,130.744,129.261,130.276,3517183.6145788
2021-09-24,128.841,130.198,128.568,129.271,3152934.1255402
2021-09-23,127.163,129.203,126.947,128.548,3204880.9131039
2021-09-22,125.728,127.279,125.484,126.587,3831531.5619899
2021-09-21,127.025,127.533,124.996,125.025,4333670.1794733
2021-09-20,125.904,127.095,124.84,126.274,5074066.627773
2021-09-17,127.631,127.787,126.967,127.143,5991772.3730584
2021-09-16,129.075,129.7,127.592,128.276,2812133.2377051
2021-09-15,128.08,129.563,127.553,128.997,3461086.9041489
2021-09-14,130.12,130.286,127.251,128.08,4737586.7830802
2021-09-13,130.12,130.686,129.281,129.895,4407928.1819731
2021-09-10,130.52,131.027,128.812,128.831,4227934.243528
2021-09-09,129.603,130.656,129.319,129.505,3731496.9027924
2021-09-08,129.885,130.774,129.369,130.374,3175283.2533521
2021-09-07,131.301,131.437,129.525,129.807,3494313.9532322
2021-09-03,131.33,132.071,130.968,131.232,2046595.4295415
2021-09-02,131.369,131.681,130.724,131.642,2888376.0304745
2021-09-01,131.613,131.691,130.871,130.968,2631927.1920913
2021-08-31,131.193,132.501,130.646,131.945,4504456.4125166
2021-08-30,131.154,131.525,130.52,130.666,2122442.6987983
2021-08-27,130.412,131.242,130.12,131.066,2616077.5607587
2021-08-26,131.603,132.384,130.412,130.48,2657847.3029128
2021-08-25,131.554,132.384,131.115,131.505,2140832.492794
2021-08-24,131.427,131.837,130.988,131.486,2516095.1598492
2021-08-23,131.271,131.759,130.5,131.271,3232906.7255279
2021-08-20,129.505,131.037,129.065,130.793,2826798.3478441
2021-08-19,130.393,131.105,129.007,129.769,4424716.4131441
2021-08-18,133.194,133.428,131.047,131.125,3733975.5851168
2021-08-17,134.453,134.599,132.647,133.906,3269591.0189941
2021-08-16,134.667,135.146,133.731,134.999,2963556.2380557
2021-08-13,134.101,134.99,133.926,134.619,2031947.7388319
2021-08-12,133.76,134.589,133.584,134.521,2222306.2377196
2021-08-11,133.292,134.229,133.048,133.633,4530887.8348222
2021-08-10,132.764,133.32,131.945,132.93,5636943.7212626
2021-08-09,133.701,133.975,132.53,132.804,5215966.3236495
2021-08-06,132.92,134.209,132.813,133.935,4117084.1680702
2021-08-05,132.95,133.292,132.199,132.706,2966524.7137455
2021-08-04,133.662,134.013,132.433,132.696,3044727.7046492
2021-08-03,131.887,134.501,131.671,133.916,4394532.6408294
2021-08-02,131.486,132.98,131.076,131.457,3151732.1849175
2021-07-30,131.545,131.847,130.871,131.018,3803710.6840284
2021-07-29,132.306,132.882,131.623,131.915,2873447.5795511
2021-07-28,132.93,133.018,131.661,131.769,2737057.5466997
2021-07-27,132.481,133.516,131.623,132.686,3374957.0482345
2021-07-26,131.427,132.92,131.174,132.706,4568326.2871105
2021-07-23,131.018,131.711,130.432,131.379,4813502.7053819
2021-07-22,131.681,131.808,130.51,130.793,3565516.3828956
2021-07-21,130.1,131.427,129.807,131.339,5168337.5052116
2021-07-20,132.92,134.707,128.919,130.1,14644062.345077
2021-07-19,126.831,128.724,126.616,128.198,9233231.0137078
2021-07-16,131.056,131.056,128.822,129.115,4420981.4825643
2021-07-15,129.495,130.558,129.017,130.549,3915753.4780582
2021-07-14,130.802,130.832,129.134,129.963,4737757.9033564
2021-07-13,130.988,130.988,129.788,130.383,3404292.3918741
2021-07-12,131.467,131.945,130.237,130.988,3596151.0110277
2021-07-09,131.486,131.965,130.91,131.545,4200165.6238544
2021-07-08,128.07,131.349,127.953,130.822,5903621.8633433
2021-07-07,128.978,130.432,128.978,129.963,4367575.5616275
2021-07-06,130.12,130.52,127.445,128.997,8707623.301575
2021-07-02,136.551,136.59,129.622,130.149,18104502.680996
2021-07-01,136.599,137.107,136.239,136.483,2890032.9256041
2021-06-30,134.892,136.571,134.511,136.258,3491217.3935033
2021-06-29,135.019,136.395,134.872,135.292,2612826.2755106
2021-06-28,136.649,136.912,134.697,135.048,4183822.1004673
2021-06-25,135.136,136.571,134.736,136.483,3866824.3504555
2021-06-24,135.526,135.888,134.491,135.184,3883457.8561072
2021-06-23,136.102,136.17,134.375,134.413,3445549.7978718
2021-06-22,136.19,136.463,135.106,136.034,2621966.3525398
2021-06-21,133.955,136.707,133.906,136.317,4610764.1156124
2021-06-18,134.297,134.482,132.96,133.038,9850986.4822477
2021-06-17,137.156,137.614,135.038,135.331,4698633.8651138
2021-06-16,139.205,139.205,136.834,137.41,4173405.2817365
2021-06-15,139.283,139.342,138.122,138.835,2703902.2246784
2021-06-14,140.084,140.386,138.162,139.459,3598537.4728439
2021-06-11,139.82,141.147,139.762,140.611,3699031.1852376
2021-06-10,140.796,142.065,139.205,139.928,5119399.1555581
2021-06-09,138.522,140.416,138.327,140.054,5705479.9535683
2021-06-08,137.674,139.606,137.674,138.561,5465402.3047248
2021-06-07,137.156,138.249,136.785,137.586,3725343.7455547
2021-06-04,135.702,137.156,135.488,137.029,3354384.7022128
2021-06-03,134.697,135.594,133.887,135.292,4444038.6589442
2021-06-02,134.423,135.478,133.955,135.448,2998291.6047832
2021-06-01,134.775,135.556,133.613,134.023,2600808.9186276
2021-05-28,134.043,134.151,133.36,133.604,2727064.9423065
2021-05-27,133.682,134.57,133.506,133.682,6057382.1412392
2021-05-26,133.379,133.848,132.96,133.272,3317680.9399727
2021-05-25,134.707,134.775,133.116,133.652,4235951.2797024
2021-05-24,134.833,135.146,134.013,134.521,3547675.8132595
2021-05-21,134.101,135.428,134.101,134.541,4339404.2457351
2021-05-20,133.038,134.697,132.14,133.74,4424620.0939467
2021-05-19,132.296,133.116,130.988,133.106,4626923.1979833
2021-05-18,134.579,135.058,133.145,133.77,4114088.0262279
2021-05-17,134.257,135.526,134.151,134.882,4599425.0918003
2021-05-14,134.882,135.418,133.819,134.482,2955761.5557732
2021-05-13,131.486,134.687,131.32,134.004,4947727.6056367
2021-05-12,133.701,133.985,131.183,131.339,6411587.7922688
2021-05-11,134.765,134.95,132.823,134.053,7666910.768514
2021-05-10,135.526,137.928,135.526,135.868,7513034.7026468
2021-05-07,135.634,135.838,134.375,135.204,7534649.1404105
2021-05-06,133.526,136.512,133.457,136.434,8162789.6628392
2021-05-05,134.151,134.151,133.262,133.496,3941106.9450908
2021-05-04,132.735,134.755,132.676,133.975,6908471.8901328
2021-05-03,132.199,133.975,131.945,133.066,6237241.8476112
2021-04-30,132.091,132.218,129.203,130.412,9651747.1484258
2021-04-29,132.481,136.727,131.437,132.589,4736438.1254177
2021-04-28,131.379,131.817,130.628,131.457,4099220.030971
2021-04-27,130.246,131.037,129.377,130.54,4225313.1317522
2021-04-26,130.92,132.023,130.061,130.139,5124679.2919854
2021-04-23,129.905,132.003,129.563,130.93,4957080.8145067
2021-04-22,132.091,133.058,129.603,129.876,7725338.6084552
2021-04-21,126.899,132.121,126.597,131.945,12955405.447799
2021-04-20,126.011,128.48,125.66,126.987,16840798.909906
2021-04-19,122.81,123.005,121.883,122.371,8918958.8920479
2021-04-16,122.253,123.268,122.205,122.8,5756722.7912531
2021-04-15,122.517,123.054,121.541,121.883,4225223.985261
2021-04-14,120.692,122.059,119.98,121.912,6383653.1756806
2021-04-13,122.253,122.83,119.843,120.575,8739406.5873696
2021-04-12,124.118,124.439,123.034,123.718,4083805.8853713
2021-04-09,123.971,124.771,123.825,124.761,3289616.1900007
2021-04-08,123.698,124.665,123.328,124.215,4446356.4677154
2021-04-07,123.024,124.04,122.966,124.03,3237637.6375955
2021-04-06,124.615,124.674,123.259,123.386,3939124.2041658
2021-04-05,122.849,125.65,122.634,124.957,5952387.043376
2021-04-01,122.946,123.112,121.59,122.469,4432142.213394
2021-03-31,123.669,123.825,121.991,122.497,5379842.1666161
2021-03-30,124.889,125.269,123.19,123.835,5211278.447819
2021-03-29,125.006,126.011,124.557,124.889,5028839.6412359
2021-03-26,122.527,125.445,122.371,125.348,6056796.0286764
2021-03-25,119.795,122.478,119.297,122.322,6041972.0943288
2021-03-24,120.37,121.434,120.029,120.077,4356933.314988
2021-03-23,119.901,120.946,119.326,119.921,4739135.0629447
2021-03-22,118.116,120.175,117.559,120.009,4530869.3907206
2021-03-19,119.521,119.901,118.145,118.496,10710024.614271
2021-03-18,118.536,120.419,117.462,119.561,6348428.0155876
2021-03-17,118.077,119.024,117.189,118.614,4668416.2786129
2021-03-16,117.921,118.135,117.052,117.882,5062035.9501497
2021-03-15,117.443,118.35,117.237,118.184,3721897.7725672
2021-03-12,116.915,117.365,116.378,117.296,4362452.2000641
2021-03-11,117.745,118.242,116.535,116.877,5599179.4231788
2021-03-10,114.945,117.882,114.553,117.54,7884645.4375796
2021-03-09,115.276,116.222,114.124,114.144,6101873.4130556
2021-03-08,113.061,116.603,112.963,114.729,7875272.7599355
2021-03-05,110.894,113.764,110.543,112.914,7559870.4247147
2021-03-04,112.153,113.266,109.157,110.406,8777440.3742716
2021-03-03,110.767,112.729,110.289,112.465,8054852.7307663
2021-03-02,110.992,112.055,110.553,110.621,4921832.0869506
2021-03-01,110.631,112.445,110.181,110.992,6217989.2795284
2021-02-26,112.377,112.377,109.274,109.323,9846266.8415755
2021-02-25,113.402,114.31,112.455,112.573,6191950.3067186
2021-02-24,111.04,113.52,110.787,113.256,6331363.1228923
2021-02-23,111.148,111.548,110.123,110.962,4929626.7692332
2021-02-22,108.932,111.352,108.884,111.089,6395837.5541507
2021-02-19,111.002,111.011,108.825,109.381,7156789.9537149
2021-02-18,110.767,111.168,110.035,110.982,5873548.7556385
2021-02-17,109.635,110.826,109.401,110.279,4325254.5457693
2021-02-16,110.445,110.865,109.723,110.367,7223204.0896612
2021-02-12,111.226,111.558,110.387,111.04,4211341.7247689
2021-02-11,112.153,112.329,110.884,111.138,5854413.0001992
2021-02-10,113.1,113.441,111.421,112.367,5294388.5944281
2021-02-09,112.055,112.689,111.274,112.241,5131481.0667969
2021-02-08,111.226,112.455,111.03,112.133,6490949.6875581
2021-02-05,109.762,110.494,109.323,110.475,5033272.3736606
2021-02-04,108.776,109.84,107.819,109.781,5029300.7437767
2021-02-03,107.986,108.669,107.147,108.064,7403040.2285701
2021-02-02,108.269,109.762,108.21,108.337,6991313.5725958
2021-02-01,108.766,109.723,107.693,109.342,6890580.0868811
2021-01-29,109.04,110.035,107.849,108.054,13036464.200439
2021-01-28,111.402,111.753,108.922,108.932,8911885.5790735
2021-01-27,110.738,113.187,110.318,111.089,13390386.017238
2021-01-26,108.122,111.196,107.419,111.099,11789882.703693
2021-01-25,107.723,108.435,106.552,107.567,15087921.700103
2021-01-22,109.489,109.489,106.464,107.595,41961362.024521
2021-01-21,118.028,119.961,117.979,119.423,14131964.937386
2021-01-20,117.657,118.868,116.613,117.999,6172031.7016324
2021-01-19,117.267,117.549,116.194,117.043,5950724.0002124
2021-01-15,116.369,117.237,115.812,116.466,5407845.4362494
2021-01-14,116.124,118.067,115.696,116.993,8271530.9626776
2021-01-13,117.159,117.706,114.71,115.139,8463964.4229986
2021-01-12,117.101,117.794,116.046,117.209,4133142.8325545
2021-01-11,116.056,117.637,115.803,116.632,6176176.5011372
2021-01-08,116.623,117.296,115.198,116.593,5155374.3757839
2021-01-07,117.969,118.34,116.35,117.013,4968953.6925938
2021-01-06,115.119,119.629,114.945,117.277,8771536.2124059
2021-01-05,113.392,114.905,113.041,114.427,6740776.0687845
2021-01-04,114.154,114.222,111.616,112.435,5709524.3351865
2020-12-31,112.68,114.329,112.465,114.183,3940756.5071599
2020-12-30,112.299,113.246,112.153,112.787,3726668.6468551
2020-12-29,113.714,113.842,111.782,112.299,3844087.8965095
2020-12-28,113.48,114.837,112.905,113.217,3985432.2199927
2020-12-24,113.382,113.48,112.671,113.109,1941467.1242777
2020-12-23,112.377,113.578,112.251,112.397,2969752.4315305
2020-12-22,111.85,112.68,111.04,112.133,4781959.1929085
2020-12-21,112.455,112.641,110.406,111.919,6741937.0225147
2020-12-18,113.92,114.651,113.354,114.154,8326280.2290163
2020-12-17,114.378,114.388,113.295,113.88,4175861.42127
2020-12-16,114.232,114.807,113.646,113.88,4993993.6098986
2020-12-15,112.836,114.232,111.967,114.232,4806038.9922564
2020-12-14,113.686,114.525,111.997,112.055,5567162.5120969
2020-12-11,112.543,113.851,112.133,112.719,4940326.3975221
2020-12-10,114.612,115.149,113.324,113.344,5295011.5951941
2020-12-09,114.105,115.832,114.017,115.013,7180047.9658681
2020-12-08,113.686,114.603,113.07,114.026,5946754.4196732
2020-12-07,114.739,115.188,113.012,113.119,9165094.403604
2020-12-04,112.455,115.549,112.163,115.383,6088308.8009804
2020-12-03,112.621,113.256,111.831,112.133,5013908.1162956
2020-12-02,111.44,113.07,111.04,113.051,4068681.7220362
2020-12-01,112.397,114.134,111.655,111.724,5856028.9084363
2020-11-30,112.563,113.382,111.665,112.045,6601180.8609391
2020-11-27,112.661,113.676,112.407,112.797,2305330.3118544
2020-11-25,111.509,112.777,110.767,112.661,4559423.9340579
2020-11-24,109.635,113.148,109.586,112.865,8553552.5479684
2020-11-23,106.532,109.323,106.376,108.942,6234220.0889611
2020-11-20,106.678,107.068,105.848,106.063,5539127.477622
2020-11-19,105.722,106.552,105.127,106.288,3791878.792834
2020-11-18,106.786,107.829,105.907,105.926,5078582.3586549
2020-11-17,106.678,107.527,106.19,106.766,4557835.6919733
2020-11-16,107.322,107.537,106.239,107.381,5835445.2910192
2020-11-13,104.482,106.474,104.326,106.004,5163118.8491232
2020-11-12,104.902,105.565,102.931,103.868,7166501.7978945
2020-11-11,107.147,107.371,105.419,106.308,4728869.8957163
2020-11-10,105.848,107.195,105.449,106.951,6198545.097723
2020-11-09,106.922,108.61,104.56,104.804,9912979.1571647
2020-11-06,102.891,102.901,101.388,101.964,5870613.0694627
2020-11-05,101.3,103.087,101.037,102.618,5482570.6893237
2020-11-04,100.433,101.848,99.3979,100.061,6486734.1856637
2020-11-03,101.926,103.409,101.612,102.072,4702026.5551411
2020-11-02,100.735,101.769,100.363,100.969,5940317.4282049
2020-10-30,96.4806,99.973,96.345,99.8367,8861978.9140845
2020-10-29,95.9136,98.0314,95.2753,97.3775,7560577.4486104
2020-10-28,97.1627,98.1095,94.7073,95.3514,10543409.822212
2020-10-27,100.276,100.335,98.3924,98.8613,6638872.4072886
2020-10-26,102.335,102.735,100.013,100.335,8056162.2619819
2020-10-23,104.17,104.268,103.311,103.711,4354291.7097659
2020-10-22,102.833,103.77,101.027,103.516,8788474.0457345
2020-10-21,104.306,105.243,102.637,102.871,10910226.115394
2020-10-20,107.117,107.429,104.463,104.941,24046555.904099
2020-10-19,113.373,113.87,111.831,112.241,8364131.6242466
2020-10-16,111.909,113.051,111.46,112.593,5272441.1381628
2020-10-15,110.952,111.958,110.738,111.665,3790555.9408783
2020-10-14,111.88,113.51,111.88,112.601,4171746.3372624
2020-10-13,113.168,113.694,111.284,111.85,6046106.6471104
2020-10-12,114.525,114.671,113.061,113.754,5183859.241404
2020-10-09,118.018,118.018,114.085,114.261,9342688.5594928
2020-10-08,117.013,121.151,116.038,117.569,28282847.375009
2020-10-07,109.693,111.216,109.372,110.943,3149005.5318935
2020-10-06,109.606,111.626,108.718,109.05,4330697.6050943
2020-10-05,108.952,109.762,108.23,109.088,3412147.5298232
2020-10-02,106.444,108.874,106.239,107.801,3271540.9704051
2020-10-01,109.401,110.25,107.615,108.269,3591885.30019
2020-09-30,108.532,109.889,108.015,108.796,3647328.2696844
2020-09-29,108.552,109.254,107.479,108.152,2382798.6127098
2020-09-28,107.801,109.381,107.663,108.854,3925070.8233975
2020-09-25,105.155,106.766,104.56,106.356,3303369.3417815
2020-09-24,105.595,106.864,104.16,105.595,3965985.9888427
2020-09-23,108.015,108.718,105.897,106.248,4405778.4194611
2020-09-22,107.595,108.581,106.873,107.741,3307980.3671886
2020-09-21,107.723,107.917,106.034,107.517,5940255.9478662
2020-09-18,111.089,111.694,109.674,109.771,6029869.6896437
2020-09-17,109.645,112.27,109.05,111.694,3546703.3992347
2020-09-16,109.723,112.485,109.723,111.06,4238085.6721298
2020-09-15,109.821,110.337,109.294,109.479,3260350.5240783
2020-09-14,109.401,110.318,108.884,109.157,4073044.7767436
2020-09-11,108.532,109.723,107.947,108.591,3968144.9734054
2020-09-10,109.567,110.494,107.507,107.791,4449850.6003017
2020-09-09,109.196,110.611,108.454,109.313,4217086.0377537
2020-09-08,109.225,109.849,107.927,108.376,5827132.1245465
2020-09-04,111.177,112.085,108.405,109.352,6730729.1567587
2020-09-03,114.622,116.194,110.562,111.274,6393548.4362041
2020-09-02,110.621,115.081,110.494,114.612,7372898.4678203
2020-09-01,109.84,110.836,109.216,110.337,3529214.292202
2020-08-31,111.987,111.987,110.005,110.259,5399445.17263
2020-08-28,111.733,112.036,111.06,111.821,3466937.7830543
2020-08-27,111.421,111.85,110.865,111.46,3827858.111749
2020-08-26,111.724,111.87,110.836,111.03,3789870.435101
2020-08-25,112.661,113.392,111.314,111.45,3330221.9044076
2020-08-24,110.679,112.719,110.309,112.377,4552754.3419747
2020-08-21,109.987,110.406,109.362,110.123,3785803.510692
2020-08-20,110.162,110.914,109.811,110.113,2864376.155567
2020-08-19,111.626,112.231,110.416,110.728,4187190.198359
2020-08-18,111.762,112.231,111.08,111.694,3223593.4788779
2020-08-17,111.987,112.289,111.236,111.264,3757857.6227084
2020-08-14,111.05,112.279,110.796,112.007,3314627.4164809
